time;0;1;2;3
104;0;43;3;4
105;0;43;3;4
106;0;43;3;4
107;0;43;3;4
108;0;43;3;4
109;0;43;3;4
110;0;43;3;4
111;0;43;3;4
112;0;43;3;4
113;0;43;3;4
114;0;43;3;4
115;0;43;3;4
116;0;43;3;4
117;0;43;3;4
118;0;43;3;4
119;0;43;3;4
120;0;43;3;4
121;0;43;3;4
122;0;43;3;4
123;0;43;3;4
124;0;42;3;5
125;0;42;3;5
126;0;42;3;5
127;0;42;3;5
128;0;42;3;5
129;0;42;3;5
130;0;42;3;5
131;0;42;3;5
132;0;42;3;5
133;0;42;3;5
134;0;42;3;5
135;0;42;3;5
136;0;42;3;5
137;0;42;3;5
138;0;42;3;5
139;0;42;3;5
140;0;42;3;5
141;0;42;3;5
142;0;42;3;5
143;0;42;3;5
144;0;42;3;5
145;0;42;3;5
146;0;42;3;5
147;0;42;3;5
148;0;42;3;5
149;0;42;3;5
150;0;42;3;5
151;0;42;3;5
152;0;42;3;5
153;0;42;3;5
154;0;42;3;5
155;0;42;3;5
156;0;42;3;5
157;0;42;3;5
158;0;41;4;5
159;0;41;4;5
160;0;41;4;5
161;0;41;4;5
162;0;41;4;5
163;0;41;4;5
164;0;41;4;5
165;0;41;4;5
166;0;41;4;5
167;0;41;4;5
168;0;41;4;5
169;0;41;4;5
170;0;41;4;5
171;0;41;4;5
172;0;41;4;5
173;0;41;4;5
174;0;41;4;5
175;0;41;4;5
176;0;41;4;5
177;0;41;4;5
178;0;41;4;5
179;0;41;4;5
180;0;41;4;5
181;0;41;4;5
182;0;41;4;5
183;0;41;4;5
184;0;41;4;5
185;0;41;4;5
186;0;41;4;5
187;0;41;4;5
188;0;41;4;5
189;0;41;4;5
190;0;41;4;5
191;0;40;5;5
192;0;40;5;5
193;0;40;5;5
194;0;40;5;5
195;0;40;5;5
196;0;40;5;5
197;0;40;5;5
198;0;40;5;5
199;0;39;5;6
200;0;39;5;6
201;0;39;5;6
202;0;38;6;6
203;0;38;6;6
204;0;38;6;6
205;0;38;6;6
206;0;38;6;6
207;0;38;6;6
208;0;38;6;6
209;0;38;6;6
210;0;38;6;6
211;0;38;6;6
212;0;38;6;6
213;0;38;6;6
214;0;38;6;6
215;0;38;6;6
216;0;38;6;6
217;0;38;6;6
218;0;38;6;6
219;0;38;6;6
220;0;38;6;6
221;0;37;7;6
222;0;37;7;6
223;0;37;7;6
224;0;37;7;6
225;0;37;7;6
226;0;37;7;6
227;0;37;7;6
228;0;37;7;6
229;0;37;7;6
230;0;37;7;6
231;0;37;7;6
232;0;37;7;6
233;0;37;7;6
234;0;37;7;6
235;0;37;7;6
236;0;37;7;6
237;0;37;7;6
238;0;37;7;6
239;0;37;7;6
240;0;37;7;6
241;0;37;7;6
242;0;37;7;6
243;0;37;7;6
244;0;37;7;6
245;0;37;7;6
246;0;37;7;6
247;0;36;8;6
248;0;36;8;6
249;0;36;8;6
250;0;36;8;6
251;0;36;8;6
252;0;36;8;6
253;0;36;8;6
254;0;35;9;6
255;0;35;9;6
256;0;35;9;6
257;0;35;9;6
258;0;35;9;6
259;0;35;9;6
260;0;35;9;6
261;0;35;9;6
262;0;35;9;6
263;0;35;9;6
264;0;35;9;6
265;0;35;9;6
266;0;35;9;6
267;0;35;9;6
268;0;35;9;6
269;0;35;9;6
270;0;35;9;6
271;0;35;9;6
272;0;35;9;6
273;0;35;9;6
274;0;35;9;6
275;0;35;9;6
276;0;35;9;6
277;0;35;9;6
278;0;34;10;6
279;0;33;11;6
280;0;33;11;6
281;0;32;12;6
282;0;32;12;6
283;0;32;12;6
284;0;31;13;6
285;0;31;13;6
286;0;31;13;6
287;0;31;13;6
288;0;31;13;6
289;0;31;13;6
290;0;31;13;6
291;0;30;14;6
292;0;30;14;6
293;0;30;13;7
294;0;30;13;7
295;0;30;13;7
296;0;30;13;7
297;0;30;13;7
298;0;30;13;7
299;0;30;13;7
300;0;30;13;7
301;0;29;14;7
302;0;28;15;7
303;0;28;15;7
304;0;28;15;7
305;0;28;15;7
306;0;27;15;8
307;0;27;15;8
308;0;27;15;8
309;0;27;15;8
310;0;27;15;8
311;0;27;15;8
312;0;26;15;9
313;0;26;15;9
314;0;26;15;9
315;0;26;15;9
316;0;26;15;9
317;0;26;15;9
318;0;26;15;9
319;0;26;15;9
320;0;26;15;9
321;0;26;15;9
322;0;26;14;10
323;0;26;14;10
324;0;26;14;10
325;0;26;14;10
326;0;26;14;10
327;0;26;14;10
328;0;26;14;10
329;0;26;14;10
330;0;26;14;10
331;0;26;14;10
332;0;26;14;10
333;0;26;14;10
334;0;26;14;10
335;0;26;14;10
336;0;26;14;10
337;0;26;14;10
338;0;26;14;10
339;0;26;14;10
340;0;26;14;10
341;0;26;14;10
342;0;26;14;10
343;0;26;14;10
344;0;26;14;10
345;0;26;14;10
346;0;26;14;10
347;0;26;14;10
348;0;26;14;10
349;0;26;14;10
350;0;26;14;10
351;0;26;14;10
352;0;26;14;10
353;0;26;14;10
354;0;26;14;10
355;0;26;14;10
356;0;26;14;10
357;0;26;14;10
358;0;26;14;10
359;0;26;14;10
360;0;26;14;10
361;0;26;14;10
362;0;26;14;10
363;0;26;14;10
364;0;26;14;10
365;0;26;14;10
366;0;26;14;10
367;0;26;14;10
368;0;26;14;10
369;0;26;14;10
370;0;26;14;10
371;0;26;14;10
372;0;26;14;10
373;0;27;14;9
374;0;27;14;9
375;0;27;14;9
376;0;27;14;9
377;0;27;14;9
378;0;27;14;9
379;0;27;14;9
380;0;27;14;9
381;0;27;14;9
382;0;27;14;9
383;0;27;14;9
384;0;27;14;9
385;0;27;14;9
386;0;27;14;9
387;0;27;14;9
388;0;27;14;9
389;0;27;14;9
390;0;27;14;9
391;0;27;14;9
392;0;27;14;9
393;0;27;14;9
394;0;27;14;9
395;0;27;14;9
396;0;27;14;9
397;0;27;14;9
398;0;27;14;9
399;0;27;14;9
400;0;26;15;9
401;0;26;15;9
402;0;26;15;9
403;0;26;15;9
404;0;26;15;9
405;0;26;15;9
406;0;26;15;9
407;0;26;15;9
408;0;26;15;9
409;0;26;15;9
410;0;26;15;9
411;0;26;15;9
412;0;26;15;9
413;0;26;15;9
414;0;26;15;9
415;0;26;15;9
416;0;26;15;9
417;0;25;16;9
418;0;25;16;9
419;0;25;16;9
420;0;25;16;9
421;0;25;16;9
422;0;25;16;9
423;0;25;16;9
424;0;25;16;9
425;0;25;16;9
426;0;25;16;9
427;0;25;16;9
428;0;25;16;9
429;0;25;16;9
430;0;25;16;9
431;0;25;16;9
432;0;26;15;9
433;0;26;15;9
434;0;25;15;10
435;0;25;15;10
436;0;25;15;10
437;0;25;15;10
438;0;25;15;10
439;0;25;15;10
440;0;25;15;10
441;0;25;15;10
442;0;25;15;10
443;0;25;15;10
444;0;25;15;10
445;0;25;15;10
446;0;26;15;9
447;0;26;15;9
448;0;26;15;9
449;0;27;14;9
450;0;27;14;9
451;0;27;14;9
452;0;27;14;9
453;0;27;14;9
454;0;27;14;9
455;0;27;14;9
456;0;27;14;9
457;0;27;14;9
458;0;27;14;9
459;0;27;14;9
460;0;27;14;9
461;0;27;14;9
462;0;27;14;9
463;0;27;14;9
464;0;27;14;9
465;0;27;14;9
466;0;27;14;9
467;0;27;14;9
468;0;27;14;9
469;0;27;14;9
470;0;27;14;9
471;0;26;14;10
472;0;26;14;10
473;0;26;14;10
474;0;25;14;11
475;0;25;14;11
476;0;25;14;11
477;0;25;14;11
478;0;25;14;11
479;0;25;14;11
480;0;25;14;11
481;0;25;14;11
482;0;25;14;11
483;0;26;14;10
484;0;26;14;10
485;0;26;14;10
486;0;26;14;10
487;0;26;14;10
488;0;26;14;10
489;0;26;14;10
490;0;26;14;10
491;0;26;14;10
492;0;26;14;10
493;0;26;14;10
494;0;26;14;10
495;0;26;14;10
496;0;26;14;10
497;0;26;14;10
498;0;26;14;10
499;0;26;14;10
500;0;26;14;10
501;0;26;14;10
502;0;26;14;10
503;0;26;14;10
504;0;26;13;11
505;0;25;14;11
506;0;25;14;11
507;0;25;14;11
508;0;25;14;11
509;0;25;14;11
510;0;25;14;11
511;0;25;14;11
512;0;25;14;11
513;0;24;14;12
514;0;24;14;12
515;0;24;14;12
516;0;24;14;12
517;0;24;14;12
518;0;24;14;12
519;0;24;14;12
520;0;24;14;12
521;0;24;14;12
522;0;24;14;12
523;0;24;14;12
524;0;24;14;12
525;0;24;14;12
526;0;24;14;12
527;0;24;14;12
528;0;24;14;12
529;0;24;14;12
530;0;24;14;12
531;0;24;14;12
532;0;24;14;12
533;0;24;14;12
534;0;24;14;12
535;0;24;14;12
536;0;24;14;12
537;0;24;14;12
538;0;24;14;12
539;0;24;14;12
540;0;24;14;12
541;0;24;14;12
542;0;24;14;12
543;0;24;14;12
544;0;24;14;12
545;0;24;14;12
546;0;24;14;12
547;0;24;14;12
548;0;24;14;12
549;0;24;14;12
550;0;24;14;12
551;0;24;14;12
552;0;24;14;12
553;0;24;14;12
554;0;24;14;12
555;0;24;14;12
556;0;24;14;12
557;0;24;14;12
558;0;24;14;12
559;0;24;14;12
560;0;24;14;12
561;0;24;14;12
562;0;24;14;12
563;0;24;14;12
564;0;24;14;12
565;0;24;14;12
566;0;24;14;12
567;0;24;14;12
568;0;24;14;12
569;0;24;14;12
570;0;24;14;12
571;0;24;14;12
572;0;24;14;12
573;0;24;14;12
574;0;24;14;12
575;0;24;14;12
576;0;24;14;12
577;0;24;14;12
578;0;24;14;12
579;0;24;14;12
580;0;24;14;12
581;0;23;14;13
582;0;23;14;13
583;0;23;14;13
584;0;23;14;13
585;0;23;14;13
586;0;23;14;13
587;0;23;14;13
588;0;23;14;13
589;0;23;14;13
590;0;23;14;13
591;0;23;14;13
592;0;23;14;13
593;0;23;14;13
594;0;23;14;13
595;0;23;14;13
596;0;23;14;13
597;0;23;14;13
598;0;23;14;13
599;0;23;14;13
600;0;23;14;13
601;0;23;14;13
602;0;23;14;13
603;0;23;14;13
604;0;23;14;13
605;0;23;14;13
606;0;23;14;13
607;0;23;14;13
608;0;23;14;13
609;0;23;14;13
610;0;23;14;13
611;0;23;14;13
612;0;23;14;13
613;0;23;14;13
614;0;23;14;13
615;0;23;14;13
616;0;23;14;13
617;0;23;14;13
618;0;23;14;13
619;0;23;14;13
620;0;23;14;13
621;0;23;14;13
622;0;23;14;13
623;0;23;14;13
624;0;22;15;13
625;0;22;15;13
626;0;21;16;13
627;0;21;16;13
628;0;21;16;13
629;0;21;16;13
630;0;21;16;13
631;0;21;16;13
632;0;21;16;13
633;0;21;16;13
634;0;21;16;13
635;0;20;17;13
636;0;20;17;13
637;0;20;17;13
638;0;20;17;13
639;0;20;17;13
640;0;19;18;13
641;0;19;18;13
642;0;19;18;13
643;0;19;18;13
644;0;19;18;13
645;0;19;18;13
646;0;19;18;13
647;0;19;18;13
648;0;19;18;13
649;0;19;18;13
650;0;19;18;13
651;0;19;18;13
652;0;19;18;13
653;0;19;18;13
654;0;19;18;13
655;0;19;18;13
656;0;19;18;13
657;0;19;18;13
658;0;19;18;13
659;0;19;18;13
660;0;19;18;13
661;0;19;18;13
662;0;19;18;13
663;0;19;18;13
664;0;19;18;13
665;0;19;18;13
666;0;19;18;13
667;0;19;18;13
668;0;19;18;13
669;0;19;18;13
670;0;19;18;13
671;0;19;18;13
672;0;19;18;13
673;0;19;18;13
674;0;19;18;13
675;0;19;18;13
676;0;19;18;13
677;0;18;19;13
678;0;18;19;13
679;0;18;19;13
680;0;18;19;13
681;0;18;19;13
682;0;18;19;13
683;0;18;19;13
684;0;18;19;13
685;0;18;19;13
686;0;18;19;13
687;0;18;19;13
688;0;18;19;13
689;0;18;19;13
690;0;18;19;13
691;0;18;19;13
692;0;18;19;13
693;0;18;19;13
694;0;18;19;13
695;0;18;19;13
696;0;18;19;13
697;0;18;19;13
698;0;18;19;13
699;0;18;19;13
700;0;18;19;13
701;0;18;19;13
702;0;18;19;13
703;0;18;19;13
704;0;18;19;13
705;0;18;19;13
706;0;17;20;13
707;0;17;20;13
708;0;17;20;13
709;0;17;20;13
710;0;17;20;13
711;0;17;20;13
712;0;17;20;13
713;0;17;21;12
714;0;17;21;12
715;0;17;21;12
716;0;17;21;12
717;0;17;21;12
718;0;17;21;12
719;0;17;21;12
720;0;17;21;12
721;0;17;21;12
722;0;17;21;12
723;0;17;21;12
724;0;17;21;12
725;0;17;21;12
726;0;17;21;12
727;0;17;21;12
728;0;17;21;12
729;0;17;21;12
730;0;16;22;12
731;0;16;22;12
732;0;16;22;12
733;0;16;22;12
734;0;16;22;12
735;0;16;22;12
736;0;16;22;12
737;0;16;21;13
738;0;16;21;13
739;0;16;21;13
740;0;16;21;13
741;0;16;21;13
742;0;16;21;13
743;0;16;21;13
744;0;16;21;13
745;0;16;21;13
746;0;16;21;13
747;0;16;21;13
748;0;16;21;13
749;0;16;21;13
750;0;16;21;13
751;0;16;21;13
752;0;14;22;14
753;0;14;22;14
754;0;14;22;14
755;0;14;22;14
756;0;14;22;14
757;0;14;22;14
758;0;14;22;14
759;0;14;22;14
760;0;14;22;14
761;0;14;22;14
762;0;14;22;14
763;0;14;22;14
764;0;14;22;14
765;0;14;22;14
766;0;14;22;14
767;0;14;22;14
768;0;14;21;15
769;0;14;21;15
770;0;14;21;15
771;0;14;21;15
772;0;14;21;15
773;0;14;21;15
774;0;14;21;15
775;0;14;21;15
776;0;14;21;15
777;0;14;21;15
778;0;14;21;15
779;0;14;21;15
780;0;14;21;15
781;0;14;21;15
782;0;14;21;15
783;0;14;21;15
784;0;14;21;15
785;0;14;21;15
786;0;14;21;15
787;0;14;21;15
788;0;14;21;15
789;0;14;21;15
790;0;14;21;15
791;0;14;21;15
792;0;14;21;15
793;0;14;21;15
794;0;14;21;15
795;0;14;21;15
796;0;14;21;15
797;0;14;21;15
798;0;14;21;15
799;0;14;21;15
800;0;14;21;15
801;0;14;21;15
802;0;14;21;15
803;0;14;21;15
804;0;14;21;15
805;0;14;21;15
806;0;14;21;15
807;0;14;21;15
808;0;14;21;15
809;0;14;21;15
810;0;14;21;15
811;0;14;21;15
812;0;14;21;15
813;0;14;21;15
814;0;14;21;15
815;0;14;21;15
816;0;14;21;15
817;0;14;21;15
818;0;14;21;15
819;0;14;21;15
820;0;14;21;15
821;0;14;21;15
822;0;14;21;15
823;0;14;21;15
824;0;14;21;15
825;0;14;21;15
826;0;14;21;15
827;0;14;21;15
828;0;14;21;15
829;0;14;21;15
830;0;14;21;15
831;0;14;21;15
832;0;14;21;15
833;0;14;21;15
834;0;14;21;15
835;0;14;21;15
836;0;14;21;15
837;0;14;21;15
838;0;14;21;15
839;0;14;21;15
840;0;14;21;15
841;0;14;21;15
842;0;14;21;15
843;0;14;21;15
844;0;14;21;15
845;0;15;21;14
846;0;15;21;14
847;0;15;21;14
848;0;15;21;14
849;0;15;21;14
850;0;15;21;14
851;0;15;21;14
852;0;15;21;14
853;0;15;21;14
854;0;15;21;14
855;0;15;21;14
856;0;15;21;14
857;0;15;21;14
858;0;15;21;14
859;0;15;21;14
860;0;15;21;14
861;0;15;21;14
862;0;15;21;14
863;0;15;21;14
864;0;14;21;15
865;0;14;21;15
866;0;14;21;15
867;0;14;21;15
868;0;14;21;15
869;0;14;21;15
870;0;14;20;16
871;0;14;20;16
872;0;14;20;16
873;0;14;20;16
874;0;14;20;16
875;0;14;20;16
876;0;14;20;16
877;0;15;19;16
878;0;15;19;16
879;0;15;19;16
880;0;15;19;16
881;0;15;19;16
882;0;15;19;16
883;0;15;19;16
884;0;15;19;16
885;0;15;19;16
886;0;15;19;16
887;0;15;19;16
888;0;15;19;16
889;0;15;19;16
890;0;15;19;16
891;0;14;19;17
892;0;14;19;17
893;0;13;20;17
894;0;13;20;17
895;0;13;20;17
896;0;13;20;17
897;0;13;20;17
898;0;13;20;17
899;0;13;20;17
900;0;13;20;17
901;0;13;20;17
902;0;13;20;17
903;0;13;21;16
904;0;13;21;16
905;0;12;22;16
906;0;12;22;16
907;0;12;22;16
908;0;12;22;16
909;0;12;22;16
910;0;12;22;16
911;0;12;22;16
912;0;12;22;16
913;0;12;21;17
914;0;12;21;17
915;0;12;21;17
916;0;12;21;17
917;0;12;21;17
918;0;13;20;17
919;0;13;20;17
920;0;13;20;17
921;0;13;20;17
922;0;13;20;17
923;0;13;20;17
924;0;13;20;17
925;0;13;20;17
926;0;13;20;17
927;0;13;20;17
928;0;13;20;17
929;0;13;20;17
930;0;13;20;17
931;0;13;20;17
932;0;13;20;17
933;0;13;20;17
934;0;13;20;17
935;0;13;20;17
936;0;13;20;17
937;0;13;20;17
938;0;13;20;17
939;0;13;20;17
940;0;13;20;17
941;0;13;20;17
942;0;13;20;17
943;0;13;20;17
944;0;13;20;17
945;0;13;20;17
946;0;13;20;17
947;0;13;20;17
948;0;13;20;17
949;0;13;20;17
950;0;13;20;17
951;0;13;20;17
952;0;13;20;17
953;0;13;20;17
954;0;13;20;17
955;0;13;20;17
956;0;13;20;17
957;0;13;20;17
958;0;13;20;17
959;0;13;20;17
960;0;13;20;17
961;0;13;20;17
962;0;13;20;17
963;0;13;20;17
964;0;13;20;17
965;0;13;20;17
966;0;13;20;17
967;0;13;20;17
968;0;13;20;17
969;0;13;20;17
970;0;13;20;17
971;0;13;20;17
972;0;13;20;17
973;0;13;20;17
974;0;13;20;17
975;0;13;20;17
976;0;13;20;17
977;0;13;20;17
978;0;13;20;17
979;0;13;20;17
980;0;13;20;17
981;0;13;20;17
982;0;13;20;17
983;0;13;20;17
984;0;13;20;17
985;0;13;20;17
986;0;13;20;17
987;0;13;20;17
988;0;14;20;16
989;0;14;20;16
990;0;14;20;16
991;0;14;20;16
992;0;14;20;16
993;0;14;20;16
994;0;14;20;16
995;0;14;20;16
996;0;14;20;16
997;0;14;20;16
998;0;15;20;15
999;0;15;20;15
1000;0;15;20;15
1001;0;15;20;15
1002;0;15;20;15
1003;0;15;20;15
1004;0;15;20;15
1005;0;15;20;15
1006;0;15;20;15
1007;0;15;20;15
1008;0;15;20;15
1009;0;15;20;15
1010;0;15;20;15
1011;0;15;20;15
1012;0;15;20;15
1013;0;15;20;15
1014;0;15;20;15
1015;0;15;20;15
1016;0;15;20;15
1017;0;15;20;15
1018;0;15;19;16
1019;0;15;19;16
1020;0;15;19;16
1021;0;15;19;16
1022;0;15;19;16
1023;0;15;19;16
1024;0;15;19;16
1025;0;15;19;16
1026;0;15;19;16
1027;0;15;19;16
1028;0;15;19;16
1029;0;15;19;16
1030;0;15;19;16
1031;0;15;19;16
1032;0;15;19;16
1033;0;15;19;16
1034;0;15;18;17
1035;0;15;18;17
1036;0;15;18;17
1037;0;15;18;17
1038;0;15;18;17
1039;0;15;18;17
1040;0;15;18;17
1041;0;15;18;17
1042;0;15;18;17
1043;0;15;18;17
1044;0;15;18;17
1045;0;15;18;17
1046;0;15;18;17
1047;0;15;18;17
1048;0;15;18;17
1049;0;15;18;17
1050;0;16;17;17
1051;0;16;17;17
1052;0;15;18;17
1053;0;15;18;17
1054;0;15;18;17
1055;0;15;18;17
1056;0;14;17;19
1057;0;14;17;19
1058;0;14;17;19
1059;0;14;16;20
1060;0;14;16;20
1061;0;14;16;20
1062;0;14;16;20
1063;0;14;16;20
1064;0;14;16;20
1065;0;14;16;20
1066;0;14;16;20
1067;0;14;16;20
1068;0;14;16;20
1069;0;14;16;20
1070;0;13;17;20
1071;0;13;17;20
1072;0;13;17;20
1073;0;13;17;20
1074;0;13;17;20
1075;0;13;17;20
1076;0;12;18;20
1077;0;12;18;20
1078;0;12;18;20
1079;0;12;18;20
1080;0;12;18;20
1081;0;12;18;20
1082;0;12;18;20
1083;0;12;18;20
1084;0;12;18;20
1085;0;12;18;20
1086;0;12;18;20
1087;0;12;18;20
1088;0;12;18;20
1089;0;12;18;20
1090;0;12;18;20
1091;0;12;18;20
1092;0;12;18;20
1093;0;12;18;20
1094;0;12;18;20
1095;0;12;18;20
1096;0;12;18;20
1097;0;12;18;20
1098;0;11;18;21
1099;0;11;18;21
1100;0;11;18;21
1101;0;11;18;21
1102;0;11;18;21
1103;0;11;18;21
1104;0;11;18;21
1105;0;11;18;21
1106;0;11;18;21
1107;0;11;18;21
1108;0;11;18;21
1109;0;11;18;21
1110;0;11;18;21
1111;0;11;18;21
1112;0;11;18;21
1113;0;11;18;21
1114;0;11;18;21
1115;0;11;18;21
1116;0;11;18;21
1117;0;11;18;21
1118;0;11;18;21
1119;0;11;18;21
1120;0;11;18;21
1121;0;11;18;21
1122;0;11;18;21
1123;0;11;18;21
1124;0;11;19;20
1125;0;11;19;20
1126;0;11;19;20
1127;0;11;19;20
1128;0;11;19;20
1129;0;11;19;20
1130;0;11;19;20
1131;0;11;19;20
1132;0;11;19;20
1133;0;11;19;20
1134;0;11;19;20
1135;0;11;19;20
1136;0;11;19;20
1137;0;11;19;20
1138;0;11;19;20
1139;0;11;19;20
1140;0;11;19;20
1141;0;11;19;20
1142;0;11;19;20
1143;0;11;19;20
1144;0;11;19;20
1145;0;11;19;20
1146;0;11;19;20
1147;0;11;19;20
1148;0;11;19;20
1149;0;11;19;20
1150;0;11;19;20
1151;0;11;19;20
1152;0;11;19;20
1153;0;11;19;20
1154;0;11;19;20
1155;0;11;19;20
1156;0;11;19;20
1157;0;11;19;20
1158;0;11;19;20
1159;0;11;19;20
1160;0;11;19;20
1161;0;11;19;20
1162;0;11;19;20
1163;0;11;19;20
1164;0;11;19;20
1165;0;11;19;20
1166;0;11;19;20
1167;0;11;19;20
1168;0;11;19;20
1169;0;11;19;20
1170;0;11;19;20
1171;0;11;19;20
1172;0;11;19;20
1173;0;11;19;20
1174;0;11;19;20
1175;0;11;19;20
1176;0;11;19;20
1177;0;11;19;20
1178;0;11;19;20
1179;0;11;19;20
1180;0;11;19;20
1181;0;11;19;20
1182;0;11;19;20
1183;0;11;19;20
1184;0;11;19;20
1185;0;11;19;20
1186;0;10;19;21
1187;0;10;19;21
1188;0;10;19;21
1189;0;10;19;21
1190;0;10;20;20
1191;0;10;20;20
1192;0;10;20;20
1193;0;9;20;21
1194;0;9;20;21
1195;0;9;20;21
1196;0;9;20;21
1197;0;9;20;21
1198;0;9;20;21
1199;0;9;20;21
1200;0;9;20;21
1201;0;9;20;21
1202;0;9;20;21
1203;0;9;20;21
1204;0;9;20;21
1205;0;9;20;21
1206;0;9;20;21
1207;0;9;20;21
1208;0;9;20;21
1209;0;9;20;21
1210;0;9;20;21
1211;0;9;19;22
1212;0;8;19;23
1213;0;8;19;23
1214;0;8;19;23
1215;0;8;19;23
1216;0;8;19;23
1217;0;8;19;23
1218;0;8;19;23
1219;0;8;19;23
1220;0;8;19;23
1221;0;8;19;23
1222;0;8;19;23
1223;0;8;19;23
1224;0;8;19;23
1225;0;8;19;23
1226;0;8;19;23
1227;0;8;19;23
1228;0;8;19;23
1229;0;8;19;23
1230;0;8;19;23
1231;0;8;19;23
1232;0;8;19;23
1233;0;8;19;23
1234;0;8;19;23
1235;0;8;19;23
1236;0;8;19;23
1237;0;8;19;23
1238;0;8;19;23
1239;0;8;19;23
1240;0;8;19;23
1241;0;8;19;23
1242;0;8;19;23
1243;0;8;18;24
1244;0;8;18;24
1245;0;8;18;24
1246;0;8;18;24
1247;0;8;18;24
1248;0;8;18;24
1249;0;8;18;24
1250;0;8;18;24
1251;0;8;18;24
1252;0;8;18;24
1253;0;8;18;24
1254;0;8;18;24
1255;0;8;18;24
1256;0;8;18;24
1257;0;8;18;24
1258;0;8;18;24
1259;0;8;18;24
1260;0;8;18;24
1261;0;8;18;24
1262;0;8;18;24
1263;0;8;18;24
1264;0;8;18;24
1265;0;8;18;24
1266;0;8;18;24
1267;0;8;18;24
1268;0;8;18;24
1269;0;8;18;24
1270;0;8;18;24
1271;0;8;18;24
1272;0;8;18;24
1273;0;8;18;24
1274;0;8;18;24
1275;0;8;18;24
1276;0;8;18;24
1277;0;8;18;24
1278;0;8;18;24
1279;0;8;18;24
1280;0;8;18;24
1281;0;8;18;24
1282;0;8;18;24
1283;0;8;18;24
1284;0;8;18;24
1285;0;8;18;24
1286;0;8;18;24
1287;0;8;18;24
1288;0;8;18;24
1289;0;8;18;24
1290;0;8;18;24
1291;0;8;18;24
1292;0;8;18;24
1293;0;8;18;24
1294;0;8;18;24
1295;0;7;19;24
1296;0;7;19;24
1297;0;7;19;24
1298;0;7;19;24
1299;0;7;19;24
1300;0;7;19;24
1301;0;7;19;24
1302;0;7;19;24
1303;0;7;19;24
1304;0;7;19;24
1305;0;7;19;24
1306;0;7;19;24
1307;0;7;19;24
1308;0;7;19;24
1309;0;7;19;24
1310;0;6;20;24
1311;0;6;20;24
1312;0;6;20;24
1313;0;6;20;24
1314;0;6;20;24
1315;0;6;20;24
1316;0;6;20;24
1317;0;6;20;24
1318;0;6;20;24
1319;0;6;20;24
1320;0;6;20;24
1321;0;6;20;24
1322;0;6;20;24
1323;0;6;20;24
1324;0;6;20;24
1325;0;6;20;24
1326;0;6;20;24
1327;0;6;20;24
1328;0;6;20;24
1329;0;6;20;24
1330;0;6;20;24
1331;0;6;20;24
1332;0;6;20;24
1333;0;6;20;24
1334;0;6;20;24
1335;0;6;20;24
1336;0;6;20;24
1337;0;6;20;24
1338;0;6;20;24
1339;0;6;20;24
1340;0;6;20;24
1341;0;6;20;24
1342;0;6;20;24
1343;0;6;20;24
1344;0;6;20;24
1345;0;6;20;24
1346;0;6;20;24
1347;0;6;20;24
1348;0;6;20;24
1349;0;6;20;24
1350;0;6;20;24
1351;0;6;20;24
1352;0;6;20;24
1353;0;6;20;24
1354;0;6;20;24
1355;0;6;20;24
1356;0;6;20;24
1357;0;6;20;24
1358;0;6;20;24
1359;0;6;20;24
1360;0;6;20;24
1361;0;6;20;24
