time;0;1;2;3;4;5
133;0;45;1;0;2;2
134;0;45;1;0;2;2
135;0;45;1;0;2;2
136;0;45;1;0;2;2
137;0;44;2;0;2;2
138;0;44;2;0;2;2
139;0;44;2;0;2;2
140;0;43;2;0;2;3
141;0;43;2;0;2;3
142;0;42;2;1;2;3
143;0;42;2;1;2;3
144;0;42;2;1;2;3
145;0;42;2;1;2;3
146;0;42;2;1;2;3
147;0;42;2;1;2;3
148;0;42;2;1;2;3
149;0;42;2;1;2;3
150;0;42;2;1;2;3
151;0;42;2;1;2;3
152;0;42;2;1;2;3
153;0;42;2;1;2;3
154;0;42;2;1;2;3
155;0;42;2;1;2;3
156;0;42;2;1;2;3
157;0;42;2;1;2;3
158;0;42;2;1;2;3
159;0;42;2;1;2;3
160;0;42;2;1;2;3
161;0;42;2;1;2;3
162;0;42;2;1;2;3
163;0;41;2;1;2;4
164;0;41;2;1;2;4
165;0;41;2;1;2;4
166;0;41;2;1;2;4
167;0;41;2;1;2;4
168;0;41;2;1;2;4
169;0;39;4;1;2;4
170;0;38;4;2;2;4
171;0;38;4;2;2;4
172;0;38;4;2;2;4
173;0;38;4;2;2;4
174;0;38;4;2;2;4
175;0;38;4;2;2;4
176;0;37;4;2;2;5
177;0;37;4;2;2;5
178;0;37;4;2;2;5
179;0;37;4;2;2;5
180;0;37;4;2;2;5
181;0;37;4;2;2;5
182;0;37;4;2;2;5
183;0;36;4;2;2;6
184;0;36;4;2;2;6
185;0;36;4;2;2;6
186;0;36;4;2;2;6
187;0;36;4;2;2;6
188;0;35;5;2;2;6
189;0;35;5;2;2;6
190;0;35;5;2;2;6
191;0;35;5;3;2;5
192;0;35;5;3;2;5
193;0;35;5;3;2;5
194;0;35;5;3;2;5
195;0;35;5;3;2;5
196;0;35;5;3;2;5
197;0;35;5;3;2;5
198;0;35;5;3;2;5
199;0;35;5;3;2;5
200;0;35;5;3;2;5
201;0;35;5;3;2;5
202;0;35;5;3;2;5
203;0;35;5;3;2;5
204;0;35;5;3;2;5
205;0;35;5;3;2;5
206;0;35;5;3;2;5
207;0;35;5;3;2;5
208;0;35;5;3;2;5
209;0;35;5;3;2;5
210;0;35;5;3;2;5
211;0;35;5;3;2;5
212;0;35;5;3;2;5
213;0;35;5;3;2;5
214;0;35;5;3;2;5
215;0;35;5;3;2;5
216;0;35;5;3;2;5
217;0;35;5;3;2;5
218;0;35;5;3;2;5
219;0;35;5;3;2;5
220;0;35;5;3;2;5
221;0;35;5;3;2;5
222;0;35;5;3;2;5
223;0;35;5;3;2;5
224;0;35;5;3;2;5
225;0;35;5;3;2;5
226;0;35;5;3;2;5
227;0;35;5;3;2;5
228;0;35;5;3;2;5
229;0;35;5;3;2;5
230;0;35;5;3;2;5
231;0;35;5;3;2;5
232;0;35;5;3;2;5
233;0;35;5;3;2;5
234;0;35;5;3;2;5
235;0;35;5;3;2;5
236;0;35;5;3;2;5
237;0;35;5;3;2;5
238;0;35;5;3;2;5
239;0;35;5;3;2;5
240;0;35;5;3;2;5
241;0;35;5;3;2;5
242;0;35;5;3;2;5
243;0;35;5;3;2;5
244;0;35;5;3;2;5
245;0;35;5;3;2;5
246;0;35;5;3;2;5
247;0;35;5;3;2;5
248;0;35;5;3;2;5
249;0;35;5;3;2;5
250;0;35;5;3;2;5
251;0;35;5;3;2;5
252;0;35;5;3;2;5
253;0;35;5;3;2;5
254;0;35;5;3;2;5
255;0;35;5;3;2;5
256;0;35;5;3;2;5
257;0;35;5;3;2;5
258;0;35;5;3;2;5
259;0;33;5;3;2;7
260;0;33;5;3;2;7
261;0;33;5;3;2;7
262;0;33;5;3;2;7
263;0;32;5;4;2;7
264;0;32;5;4;2;7
265;0;32;5;4;2;7
266;0;32;5;4;2;7
267;0;32;5;4;2;7
268;0;32;5;4;2;7
269;0;32;5;4;3;6
270;0;32;5;4;3;6
271;0;32;5;4;3;6
272;0;32;5;4;3;6
273;0;32;5;4;3;6
274;0;32;5;4;3;6
275;0;32;5;4;3;6
276;0;32;5;4;3;6
277;0;32;5;4;3;6
278;0;32;5;4;3;6
279;0;32;5;4;3;6
280;0;32;5;4;3;6
281;0;32;5;4;3;6
282;0;32;5;4;3;6
283;0;32;5;4;3;6
284;0;33;5;3;3;6
285;0;33;5;3;3;6
286;0;33;5;3;3;6
287;0;33;5;3;3;6
288;0;33;5;3;3;6
289;0;33;5;3;3;6
290;0;33;5;3;3;6
291;0;33;5;3;3;6
292;0;33;5;3;3;6
293;0;33;5;3;3;6
294;0;34;5;3;3;5
295;0;34;5;3;3;5
296;0;34;5;3;3;5
297;0;34;5;3;3;5
298;0;34;5;3;3;5
299;0;34;5;3;3;5
300;0;34;5;3;3;5
301;0;34;5;3;3;5
302;0;34;5;3;3;5
303;0;34;5;3;3;5
304;0;34;5;3;3;5
305;0;34;5;3;3;5
306;0;33;5;4;3;5
307;0;33;5;4;3;5
308;0;33;5;4;3;5
309;0;33;5;4;3;5
310;0;33;5;4;3;5
311;0;33;5;4;3;5
312;0;33;5;4;3;5
313;0;33;5;4;3;5
314;0;33;5;4;4;4
315;0;33;5;4;4;4
316;0;33;5;4;4;4
317;0;33;5;4;4;4
318;0;33;5;4;4;4
319;0;33;5;4;4;4
320;0;32;5;4;4;5
321;0;32;5;4;4;5
322;0;32;5;4;4;5
323;0;32;5;4;4;5
324;0;32;5;4;4;5
325;0;32;5;4;4;5
326;0;32;5;4;4;5
327;0;31;5;4;4;6
328;0;31;5;4;4;6
329;0;31;5;4;4;6
330;0;31;5;4;4;6
331;0;31;5;4;4;6
332;0;31;5;4;4;6
333;0;31;5;4;4;6
334;0;31;5;4;4;6
335;0;31;5;4;4;6
336;0;31;5;4;4;6
337;0;31;5;4;4;6
338;0;31;5;4;4;6
339;0;31;5;4;4;6
340;0;31;5;4;4;6
341;0;31;5;4;4;6
342;0;31;5;4;4;6
343;0;31;5;4;4;6
344;0;31;5;4;4;6
345;0;31;5;4;4;6
346;0;31;5;4;4;6
347;0;31;5;4;4;6
348;0;31;5;4;4;6
349;0;31;5;4;4;6
350;0;31;5;5;3;6
351;0;31;5;5;3;6
352;0;31;5;5;3;6
353;0;31;5;5;3;6
354;0;31;5;5;3;6
355;0;31;5;5;3;6
356;0;31;5;5;3;6
357;0;31;5;5;3;6
358;0;31;5;5;3;6
359;0;31;5;5;3;6
360;0;31;5;5;3;6
361;0;29;5;5;3;8
362;0;29;5;5;3;8
363;0;29;5;5;3;8
364;0;29;5;5;3;8
365;0;29;5;5;3;8
366;0;29;5;5;3;8
367;0;29;5;5;3;8
368;0;29;5;5;3;8
369;0;29;5;5;3;8
370;0;29;5;5;3;8
371;0;29;5;5;3;8
372;0;29;5;5;3;8
373;0;29;5;5;3;8
374;0;29;5;5;3;8
375;0;29;4;6;3;8
376;0;29;4;6;3;8
377;0;29;4;7;3;7
378;0;29;4;7;3;7
379;0;29;4;7;3;7
380;0;29;4;7;3;7
381;0;29;4;7;3;7
382;0;29;4;7;3;7
383;0;29;4;7;3;7
384;0;29;4;7;3;7
385;0;29;4;7;3;7
386;0;29;4;7;3;7
387;0;29;4;7;3;7
388;0;29;4;7;3;7
389;0;28;4;8;3;7
390;0;28;4;8;3;7
391;0;28;4;8;3;7
392;0;28;4;8;3;7
393;0;28;4;8;3;7
394;0;28;4;8;3;7
395;0;28;4;8;3;7
396;0;28;4;8;3;7
397;0;28;4;8;3;7
398;0;28;4;8;3;7
399;0;28;4;8;3;7
400;0;27;5;8;3;7
401;0;27;5;8;3;7
402;0;27;5;8;3;7
403;0;26;6;8;3;7
404;0;26;5;8;3;8
405;0;26;5;8;3;8
406;0;26;5;8;3;8
407;0;26;5;8;3;8
408;0;26;5;8;3;8
409;0;26;5;8;3;8
410;0;26;5;8;3;8
411;0;26;5;8;3;8
412;0;26;5;8;3;8
413;0;26;5;8;3;8
414;0;26;5;8;3;8
415;0;26;5;8;3;8
416;0;26;5;8;3;8
417;0;26;5;8;3;8
418;0;26;5;8;3;8
419;0;26;5;8;3;8
420;0;26;5;8;3;8
421;0;26;5;8;3;8
422;0;26;5;8;3;8
423;0;26;5;8;3;8
424;0;26;5;8;3;8
425;0;27;5;7;3;8
426;0;27;5;7;3;8
427;0;27;5;7;3;8
428;0;27;5;7;3;8
429;0;26;5;7;3;9
430;0;26;5;7;3;9
431;0;26;5;7;3;9
432;0;26;5;7;3;9
433;0;26;5;7;3;9
434;0;26;5;7;3;9
435;0;25;5;7;4;9
436;0;25;5;7;4;9
437;0;24;5;8;4;9
438;0;24;5;8;4;9
439;0;24;5;8;4;9
440;0;24;5;8;4;9
441;0;24;5;8;4;9
442;0;24;5;8;4;9
443;0;24;5;8;4;9
444;0;24;5;8;4;9
445;0;24;5;8;4;9
446;0;24;5;8;4;9
447;0;24;5;8;4;9
448;0;24;5;8;4;9
449;0;24;5;8;4;9
450;0;23;6;8;4;9
451;0;23;6;8;4;9
452;0;23;7;8;3;9
453;0;23;7;8;3;9
454;0;23;7;8;3;9
455;0;23;7;8;3;9
456;0;23;7;8;3;9
457;0;23;7;8;3;9
458;0;23;7;8;3;9
459;0;23;7;8;3;9
460;0;22;7;8;3;10
461;0;22;7;8;3;10
462;0;22;7;8;3;10
463;0;22;7;8;3;10
464;0;23;7;8;3;9
465;0;22;8;8;3;9
466;0;22;8;8;3;9
467;0;22;8;8;3;9
468;0;22;8;8;3;9
469;0;22;8;8;3;9
470;0;22;8;8;3;9
471;0;22;8;8;3;9
472;0;22;8;8;3;9
473;0;22;8;8;3;9
474;0;22;8;8;3;9
475;0;22;8;8;3;9
476;0;22;8;8;3;9
477;0;22;8;8;3;9
478;0;22;8;8;3;9
479;0;22;8;8;3;9
480;0;22;8;8;3;9
481;0;22;8;8;3;9
482;0;22;8;8;3;9
483;0;21;8;9;3;9
484;0;21;8;9;3;9
485;0;21;8;9;3;9
486;0;21;8;9;3;9
487;0;21;8;9;3;9
488;0;21;8;9;3;9
489;0;21;8;9;3;9
490;0;21;8;9;3;9
491;0;21;8;9;3;9
492;0;19;8;9;4;10
493;0;19;8;9;4;10
494;0;19;8;9;4;10
495;0;19;8;9;4;10
496;0;19;8;9;4;10
497;0;19;8;9;4;10
498;0;19;8;9;4;10
499;0;19;8;9;4;10
500;0;19;8;9;4;10
501;0;19;8;9;4;10
502;0;19;8;9;4;10
503;0;19;8;9;4;10
504;0;19;8;9;4;10
505;0;19;8;9;4;10
506;0;19;8;9;4;10
507;0;19;8;9;4;10
508;0;19;8;9;4;10
509;0;19;8;9;4;10
510;0;19;8;9;4;10
511;0;19;8;9;4;10
512;0;19;8;9;4;10
513;0;19;8;9;4;10
514;0;19;8;9;4;10
515;0;19;8;9;4;10
516;0;19;8;9;4;10
517;0;19;8;9;4;10
518;0;18;9;9;4;10
519;0;18;9;9;4;10
520;0;17;10;9;4;10
521;0;17;10;9;4;10
522;0;17;10;9;4;10
523;0;17;10;9;4;10
524;0;17;10;9;4;10
525;0;17;10;9;4;10
526;0;17;10;9;4;10
527;0;17;10;9;4;10
528;0;17;10;9;4;10
529;0;17;10;9;4;10
530;0;17;10;9;4;10
531;0;17;10;9;4;10
532;0;17;10;9;4;10
533;0;17;10;9;4;10
534;0;16;10;9;4;11
535;0;16;10;9;4;11
536;0;16;10;9;4;11
537;0;16;10;9;4;11
538;0;16;10;9;4;11
539;0;16;10;9;4;11
540;0;16;10;9;4;11
541;0;16;10;9;4;11
542;0;16;10;9;4;11
543;0;16;10;9;4;11
544;0;16;10;9;4;11
545;0;16;10;9;4;11
546;0;16;10;9;4;11
547;0;16;10;9;4;11
548;0;16;10;9;4;11
549;0;16;10;9;4;11
550;0;16;10;9;4;11
551;0;16;9;9;4;12
552;0;16;9;9;4;12
553;0;15;9;9;4;13
554;0;15;9;9;4;13
555;0;15;9;9;4;13
556;0;15;9;9;4;13
557;0;15;9;9;4;13
558;0;15;9;9;4;13
559;0;15;9;9;4;13
560;0;15;9;9;4;13
561;0;15;9;9;4;13
562;0;15;9;9;4;13
563;0;15;9;9;4;13
564;0;15;9;9;4;13
565;0;15;9;9;4;13
566;0;15;9;9;4;13
567;0;15;9;9;4;13
568;0;15;9;9;4;13
569;0;15;9;9;4;13
570;0;15;9;9;4;13
571;0;14;9;9;4;14
572;0;14;9;9;4;14
573;0;14;9;9;4;14
574;0;14;9;9;4;14
575;0;14;9;8;4;15
576;0;14;9;8;4;15
577;0;14;8;7;4;17
578;0;14;8;7;4;17
579;0;14;8;7;4;17
580;0;14;8;7;4;17
581;0;14;9;7;3;17
582;0;14;9;7;3;17
583;0;14;9;7;3;17
584;0;14;9;7;3;17
585;0;14;9;7;3;17
586;0;14;9;7;3;17
587;0;14;9;7;3;17
588;0;14;9;7;3;17
589;0;14;9;7;3;17
590;0;14;9;7;3;17
591;0;14;9;7;3;17
592;0;14;9;7;3;17
593;0;14;9;7;3;17
594;0;14;9;7;3;17
595;0;14;9;7;3;17
596;0;14;9;7;3;17
597;0;14;9;7;3;17
598;0;14;9;7;3;17
599;0;14;9;7;3;17
600;0;14;9;7;3;17
601;0;14;9;7;3;17
602;0;14;9;7;3;17
603;0;14;9;7;3;17
604;0;14;9;7;3;17
605;0;14;9;7;3;17
606;0;14;9;7;3;17
607;0;14;9;7;3;17
608;0;14;8;8;3;17
609;0;14;8;8;3;17
610;0;14;8;8;3;17
611;0;14;8;8;3;17
612;0;14;8;8;3;17
613;0;14;8;8;3;17
614;0;14;8;8;3;17
615;0;14;8;8;3;17
616;0;14;8;8;3;17
617;0;13;8;8;4;17
618;0;13;8;8;4;17
619;0;13;8;8;4;17
620;0;13;8;8;4;17
621;0;13;8;8;4;17
622;0;13;8;8;4;17
623;0;13;8;8;4;17
624;0;13;8;8;4;17
625;0;13;8;8;4;17
626;0;13;8;8;4;17
627;0;13;8;8;4;17
628;0;13;8;8;4;17
629;0;13;8;8;4;17
630;0;13;8;8;5;16
631;0;13;8;8;5;16
632;0;13;8;8;5;16
633;0;14;8;8;5;15
634;0;14;8;8;5;15
635;0;14;8;8;5;15
636;0;14;8;8;5;15
637;0;14;8;8;6;14
638;0;13;7;8;7;15
639;0;13;7;8;7;15
640;0;13;7;8;7;15
641;0;13;7;8;7;15
642;0;13;7;8;7;15
643;0;13;7;8;7;15
644;0;13;7;8;7;15
645;0;12;8;8;7;15
646;0;12;8;8;7;15
647;0;12;8;8;7;15
648;0;12;8;8;7;15
649;0;12;8;8;7;15
650;0;12;8;8;7;15
651;0;12;8;8;7;15
652;0;12;8;8;7;15
653;0;12;8;8;7;15
654;0;12;8;8;7;15
655;0;12;8;8;7;15
656;0;12;8;8;7;15
657;0;12;8;8;7;15
658;0;12;8;8;7;15
659;0;12;8;8;7;15
660;0;12;8;8;7;15
661;0;12;8;8;7;15
662;0;12;8;8;7;15
663;0;12;8;8;7;15
664;0;12;8;8;7;15
665;0;12;8;8;7;15
666;0;12;8;8;7;15
667;0;12;8;8;7;15
668;0;12;8;8;7;15
669;0;12;8;8;7;15
670;0;12;8;8;7;15
671;0;12;8;8;7;15
672;0;12;8;8;7;15
673;0;12;8;8;7;15
674;0;12;8;8;7;15
675;0;12;8;9;7;14
676;0;12;8;9;7;14
677;0;12;8;9;7;14
678;0;12;8;9;7;14
679;0;12;8;9;7;14
680;0;12;8;9;7;14
681;0;11;8;10;7;14
682;0;11;8;10;7;14
683;0;11;8;10;7;14
684;0;11;8;10;7;14
685;0;11;8;10;7;14
686;0;11;8;10;7;14
687;0;11;8;10;7;14
688;0;11;8;10;7;14
689;0;11;8;10;7;14
690;0;10;8;11;7;14
691;0;10;8;11;7;14
692;0;10;8;11;7;14
693;0;10;8;11;7;14
694;0;10;8;11;7;14
695;0;10;8;11;7;14
696;0;10;8;11;7;14
697;0;10;8;11;7;14
698;0;10;8;11;7;14
699;0;10;8;11;7;14
700;0;10;8;11;7;14
701;0;10;8;11;7;14
702;0;10;8;11;7;14
703;0;10;8;11;7;14
704;0;10;8;11;7;14
705;0;10;8;11;7;14
706;0;10;8;11;7;14
707;0;10;8;11;7;14
708;0;10;8;11;7;14
709;0;10;8;11;7;14
710;0;10;8;11;7;14
711;0;10;8;11;7;14
712;0;10;8;11;7;14
713;0;10;8;11;7;14
714;0;10;8;11;7;14
715;0;10;8;11;7;14
716;0;10;8;11;7;14
717;0;10;8;11;7;14
718;0;10;8;11;7;14
719;0;10;8;11;7;14
720;0;10;8;11;7;14
721;0;10;8;11;7;14
722;0;10;8;11;7;14
723;0;10;8;11;7;14
724;0;10;8;11;7;14
725;0;10;8;11;7;14
726;0;10;8;11;7;14
727;0;10;8;11;7;14
728;0;10;8;11;7;14
729;0;10;8;11;7;14
730;0;10;8;11;7;14
731;0;10;8;11;7;14
732;0;10;8;11;7;14
733;0;10;8;11;7;14
734;0;10;8;11;7;14
735;0;10;8;11;7;14
736;0;10;8;11;7;14
737;0;10;8;11;6;15
738;0;10;8;11;6;15
739;0;10;8;11;6;15
740;0;10;8;11;6;15
741;0;10;8;11;6;15
742;0;10;8;11;6;15
743;0;10;8;11;6;15
744;0;10;8;11;6;15
745;0;10;8;11;6;15
746;0;10;8;11;6;15
747;0;10;8;11;6;15
748;0;10;8;11;6;15
749;0;10;8;11;6;15
750;0;10;8;11;6;15
751;0;10;8;11;6;15
752;0;10;8;11;6;15
753;0;10;8;11;6;15
754;0;10;8;11;6;15
755;0;10;8;10;6;16
756;0;10;8;10;6;16
757;0;10;8;11;5;16
758;0;10;8;11;5;16
759;0;10;8;11;5;16
760;0;10;8;11;5;16
761;0;10;8;11;5;16
762;0;10;8;11;5;16
763;0;10;8;11;5;16
764;0;10;8;11;5;16
765;0;10;8;11;5;16
766;0;10;8;11;5;16
767;0;10;8;11;5;16
768;0;10;8;11;5;16
769;0;10;8;11;5;16
770;0;10;8;11;5;16
771;0;10;8;11;5;16
772;0;10;8;11;5;16
773;0;10;8;11;5;16
774;0;10;8;11;5;16
775;0;10;8;11;5;16
776;0;10;8;11;5;16
777;0;10;8;11;5;16
778;0;10;8;11;5;16
779;0;10;8;11;5;16
780;0;10;8;11;5;16
781;0;10;8;11;5;16
782;0;10;8;11;5;16
783;0;10;8;11;5;16
784;0;10;8;11;5;16
785;0;10;8;11;5;16
786;0;10;8;11;5;16
787;0;10;8;11;5;16
788;0;10;8;11;5;16
789;0;10;8;11;5;16
790;0;10;8;11;5;16
791;0;10;8;11;5;16
792;0;10;8;11;5;16
793;0;10;8;11;5;16
794;0;10;8;11;5;16
795;0;10;8;11;5;16
796;0;10;8;11;5;16
797;0;10;8;11;5;16
798;0;10;8;11;5;16
799;0;10;8;11;5;16
800;0;10;8;11;5;16
801;0;10;8;11;5;16
802;0;10;8;11;5;16
803;0;10;8;11;5;16
804;0;10;9;11;5;15
805;0;10;9;12;5;14
806;0;10;9;12;5;14
807;0;10;9;12;5;14
808;0;10;9;12;5;14
809;0;10;9;12;5;14
810;0;10;9;12;5;14
811;0;10;9;12;5;14
812;0;10;9;12;5;14
813;0;10;9;12;5;14
814;0;10;9;12;5;14
815;0;10;9;12;5;14
816;0;10;9;12;5;14
817;0;10;9;12;5;14
818;0;10;9;12;5;14
819;0;10;9;12;5;14
820;0;10;9;12;5;14
821;0;10;9;12;5;14
822;0;10;9;12;5;14
823;0;10;9;12;5;14
824;0;10;9;12;5;14
825;0;10;9;12;5;14
826;0;10;9;12;5;14
827;0;10;9;12;5;14
828;0;10;9;12;5;14
829;0;10;9;12;5;14
830;0;10;9;12;5;14
831;0;10;9;12;5;14
832;0;10;9;12;5;14
833;0;10;9;12;5;14
834;0;10;9;12;5;14
835;0;10;9;12;5;14
836;0;10;9;12;5;14
837;0;10;9;12;5;14
838;0;10;9;12;5;14
839;0;10;9;12;5;14
840;0;10;9;12;5;14
841;0;10;9;12;5;14
842;0;10;9;12;5;14
843;0;10;9;12;5;14
844;0;10;9;12;5;14
845;0;10;9;12;5;14
846;0;10;9;12;5;14
847;0;10;9;12;5;14
848;0;10;9;12;5;14
849;0;10;9;12;5;14
850;0;10;9;12;5;14
851;0;10;9;12;5;14
852;0;10;9;12;5;14
853;0;9;9;12;5;15
854;0;9;9;12;5;15
855;0;9;9;12;5;15
856;0;9;9;12;5;15
857;0;9;9;12;5;15
858;0;9;9;12;5;15
859;0;9;9;12;5;15
860;0;9;9;12;5;15
861;0;9;9;12;5;15
862;0;9;9;12;5;15
863;0;9;9;12;5;15
864;0;9;9;12;5;15
865;0;8;10;12;5;15
866;0;8;10;12;5;15
867;0;8;10;12;5;15
868;0;8;10;12;5;15
869;0;8;10;12;5;15
870;0;8;10;13;4;15
871;0;8;10;13;4;15
872;0;8;10;13;4;15
873;0;8;10;13;4;15
874;0;8;10;13;4;15
875;0;8;10;13;4;15
876;0;8;10;13;4;15
877;0;8;10;13;4;15
878;0;8;10;13;4;15
879;0;8;10;13;4;15
880;0;8;10;13;4;15
881;0;8;10;13;4;15
882;0;8;10;13;4;15
883;0;8;10;13;4;15
884;0;8;10;13;4;15
885;0;8;10;12;4;16
886;0;8;10;12;4;16
887;0;8;9;13;4;16
888;0;8;9;13;4;16
889;0;8;9;13;4;16
890;0;8;9;13;4;16
891;0;8;9;13;4;16
892;0;8;9;13;4;16
893;0;8;9;13;4;16
894;0;8;9;13;4;16
895;0;8;9;13;4;16
896;0;8;9;13;4;16
897;0;8;9;13;4;16
898;0;8;9;13;4;16
899;0;8;9;13;4;16
900;0;8;9;13;4;16
901;0;8;9;13;4;16
902;0;8;9;13;4;16
903;0;8;9;13;4;16
904;0;8;9;13;4;16
905;0;8;9;13;4;16
906;0;8;9;13;4;16
907;0;8;9;13;4;16
908;0;8;9;13;4;16
909;0;8;9;13;4;16
910;0;8;9;13;4;16
911;0;8;9;13;4;16
912;0;8;9;13;4;16
913;0;8;9;13;4;16
914;0;7;9;13;5;16
915;0;7;9;13;5;16
916;0;7;9;13;5;16
917;0;7;9;13;5;16
918;0;7;9;13;5;16
919;0;7;9;13;5;16
920;0;7;9;13;5;16
921;0;7;9;13;5;16
922;0;7;9;13;5;16
923;0;8;9;12;5;16
924;0;8;9;12;5;16
925;0;8;9;12;5;16
926;0;8;9;12;5;16
927;0;8;9;12;5;16
928;0;8;9;12;5;16
929;0;8;9;12;5;16
930;0;8;9;12;5;16
931;0;8;9;13;5;15
932;0;8;9;13;5;15
933;0;8;9;13;5;15
934;0;8;9;13;5;15
935;0;9;9;12;5;15
936;0;9;9;12;5;15
937;0;9;9;12;5;15
938;0;9;9;12;5;15
939;0;9;9;12;5;15
940;0;9;9;12;5;15
941;0;9;9;14;5;13
942;0;9;8;15;5;13
943;0;9;8;15;5;13
944;0;9;8;15;5;13
945;0;9;8;15;5;13
946;0;9;8;15;5;13
947;0;9;8;14;5;14
948;0;9;8;14;5;14
949;0;9;8;14;5;14
950;0;8;9;15;5;13
951;0;8;9;15;5;13
952;0;8;9;15;5;13
953;0;8;9;15;5;13
954;0;8;9;15;5;13
955;0;8;9;15;6;12
956;0;8;9;15;6;12
957;0;8;9;15;6;12
958;0;8;9;15;6;12
959;0;8;9;15;6;12
960;0;8;9;15;6;12
961;0;8;9;15;6;12
962;0;8;9;14;6;13
963;0;8;9;14;6;13
964;0;8;9;14;6;13
965;0;8;9;14;6;13
966;0;8;9;14;6;13
967;0;8;9;14;6;13
968;0;8;9;14;6;13
969;0;8;9;14;6;13
970;0;8;9;14;6;13
971;0;8;9;14;6;13
972;0;8;9;14;6;13
973;0;8;9;14;6;13
974;0;8;9;14;6;13
975;0;8;9;14;6;13
976;0;8;9;14;6;13
977;0;8;9;14;6;13
978;0;8;9;14;6;13
979;0;8;9;14;6;13
980;0;8;9;14;6;13
981;0;8;9;14;6;13
982;0;8;9;14;6;13
983;0;8;9;14;6;13
984;0;8;9;14;6;13
985;0;8;9;14;6;13
986;0;8;9;14;6;13
987;0;8;9;14;6;13
988;0;8;9;14;6;13
989;0;8;9;14;6;13
990;0;8;8;14;6;14
991;0;8;8;14;6;14
992;0;8;8;14;6;14
993;0;8;8;14;6;14
994;0;8;8;14;6;14
995;0;8;8;14;6;14
996;0;8;8;14;6;14
997;0;8;8;14;6;14
998;0;8;8;14;6;14
